EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,DistanceFromHome,JobLevel,MonthlyIncome,PercentSalaryHike,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1913,36,Male,Married,Research & Development,Research Director,2,Life Sciences,Non-Travel,19,2,5735,18,No,6,0,0,0,0,3,4,2,3,1,3,3,3,Yes
1914,41,Female,Single,Research & Development,Research Director,3,Technical Degree,Travel_Frequently,11,3,8214,14,No,23,19,0,2,2,0,3,0,2,4,3,2,3,No
1915,57,Male,Divorced,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,5,2,6127,11,Yes,10,3,3,0,0,2,3,0,4,3,4,3,3,No
1916,40,Female,Single,Sales,Sales Executive,3,Other,Travel_Rarely,1,3,7605,12,Yes,2,0,0,0,0,2,2,0,3,3,4,3,3,Yes
1917,43,Male,Married,Research & Development,Research Director,2,Human Resources,Travel_Rarely,7,2,7296,11,No,7,0,0,0,0,1,2,0,1,4,3,2,3,Yes
1918,24,Female,Married,Research & Development,Research Director,2,Human Resources,Travel_Rarely,7,1,4152,11,No,16,15,1,2,2,3,3,0,3,4,3,2,3,No
1919,37,Male,Married,Human Resources,HR Manager,3,Marketing,Travel_Rarely,2,3,6949,13,No,2,0,0,0,0,4,0,0,1,1,3,4,4,No
1920,27,Female,Divorced,Research & Development,Laboratory Technician,4,Human Resources,Travel_Rarely,6,1,3685,20,Yes,10,3,3,3,1,2,0,1,1,3,3,3,3,No
1921,24,Female,Single,Research & Development,Research Director,1,Technical Degree,Non-Travel,18,1,2586,13,No,0,0,0,0,0,4,3,1,3,4,2,2,3,Yes
1922,43,Female,Divorced,Research & Development,Research Director,2,Technical Degree,Travel_Rarely,3,1,3135,16,Yes,11,7,1,1,5,2,1,1,3,4,1,3,3,Yes
1923,30,Female,Divorced,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,1,3,5929,25,No,3,1,0,1,0,2,6,2,4,3,1,3,3,No
1924,36,Male,Single,Research & Development,Research Director,4,Marketing,Travel_Rarely,16,1,5985,19,No,8,2,1,0,2,4,0,1,3,4,3,3,3,No
1925,25,Female,Married,Sales,Sales Representative,3,Medical,Travel_Rarely,29,1,6055,14,No,13,7,1,1,1,2,2,0,1,1,2,1,3,No
1926,31,Male,Married,Research & Development,Manufacturing Director,4,Technical Degree,Travel_Rarely,9,2,8151,11,No,5,4,1,2,3,5,2,1,4,1,2,3,3,No
1927,53,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,Travel_Rarely,10,1,3186,19,Yes,1,0,0,0,0,3,2,0,3,2,3,3,3,No
1928,19,Male,Divorced,Research & Development,Research Director,4,Life Sciences,Travel_Rarely,14,2,6327,24,No,6,0,0,0,0,3,1,1,1,3,2,2,3,No
1929,51,Male,Divorced,Sales,Sales Executive,3,Medical,Travel_Rarely,1,1,5192,15,No,18,18,1,5,0,2,1,1,3,2,3,1,3,No
1930,36,Female,Single,Sales,Manager,4,Human Resources,Travel_Rarely,4,3,6330,13,No,9,3,3,3,1,1,0,2,4,4,2,2,4,Yes
1931,27,Female,Single,Research & Development,Research Scientist,4,Medical,Travel_Rarely,8,2,7689,13,No,11,5,4,1,1,3,3,0,2,1,3,2,3,Yes
1932,39,Male,Married,Sales,Manager,1,Technical Degree,Travel_Rarely,8,2,6107,15,No,2,1,1,1,1,3,3,1,4,3,4,2,3,No
1933,38,Male,Married,Sales,Manager,3,Marketing,Travel_Rarely,12,2,5823,15,Yes,5,0,0,0,0,2,4,1,4,4,4,2,3,Yes
1934,18,Male,Single,Research & Development,Research Director,2,Life Sciences,Travel_Rarely,2,3,7701,20,Yes,13,7,0,0,0,2,4,0,2,4,4,3,3,No
1935,27,Male,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,11,3,6975,15,No,7,4,3,1,4,4,6,0,2,3,3,3,3,No
1936,43,Male,Married,Sales,Manager,4,Human Resources,Travel_Rarely,2,2,5000,11,No,11,9,0,2,7,4,4,0,1,2,2,4,3,No
1937,46,Male,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,1,1,4356,11,Yes,8,2,0,0,0,0,2,0,4,4,3,4,4,No
1938,32,Male,Divorced,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,4,2,5834,11,No,8,3,3,0,3,4,5,0,4,4,3,3,3,Yes
1939,30,Male,Married,Research & Development,Research Director,2,Technical Degree,Non-Travel,2,1,4533,18,Yes,10,8,4,2,3,1,2,2,4,3,3,3,4,Yes
1940,38,Male,Single,Research & Development,Research Director,4,Other,Travel_Frequently,18,2,3983,14,No,6,2,0,0,2,1,4,0,4,2,2,2,3,No
1941,35,Female,Married,Sales,Sales Representative,3,Marketing,Travel_Rarely,1,2,8974,13,Yes,6,3,0,3,2,2,3,3,1,3,3,3,3,No
1942,27,Female,Married,Research & Development,Research Director,2,Human Resources,Travel_Rarely,1,1,3287,15,No,10,3,1,1,3,3,5,1,1,3,2,4,3,Yes
1943,31,Male,Married,Research & Development,Research Scientist,2,Marketing,Travel_Rarely,2,3,7062,11,Yes,14,10,2,0,0,3,3,0,1,3,3,2,3,Yes
1944,47,Female,Divorced,Sales,Manager,3,Life Sciences,Travel_Rarely,7,5,12062,11,Yes,19,13,1,0,3,2,3,1,1,4,2,4,3,Yes
1945,33,Female,Single,Sales,Sales Representative,3,Life Sciences,Travel_Rarely,4,1,5670,15,Yes,12,6,2,6,2,5,2,3,1,4,3,4,3,No
1946,47,Female,Single,Sales,Sales Representative,4,Medical,Travel_Rarely,1,1,2533,14,Yes,10,8,8,2,1,2,3,1,4,4,3,2,4,Yes
1947,39,Female,Married,Research & Development,Research Scientist,3,Marketing,Travel_Frequently,1,5,11901,13,Yes,4,2,2,0,1,3,4,0,3,2,4,3,3,No
1948,38,Female,Single,Research & Development,Research Scientist,3,Medical,Travel_Rarely,2,2,8074,16,No,11,6,3,4,6,4,1,1,3,4,3,3,3,No
1949,46,Male,Single,Research & Development,Manufacturing Director,3,Human Resources,Travel_Rarely,5,1,4453,18,No,15,12,0,0,1,7,3,0,1,3,2,2,3,No
1950,38,Female,Married,Research & Development,Research Director,3,Human Resources,Travel_Frequently,5,3,8184,11,No,4,0,0,0,0,2,2,1,3,1,3,3,3,No
1951,40,Female,Single,Sales,Sales Representative,3,Medical,Non-Travel,5,3,8510,12,Yes,6,5,2,1,4,3,4,0,4,4,4,4,3,No
1952,39,Male,Single,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,9,3,5998,15,No,15,9,9,1,3,2,3,0,2,1,3,1,3,No
1953,18,Male,Divorced,Sales,Sales Representative,5,Other,Travel_Frequently,1,2,6891,12,No,3,1,0,1,1,3,2,0,2,1,3,3,3,No
1954,43,Female,Divorced,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,4,3,6684,14,No,1,1,1,1,1,2,4,2,3,4,3,2,3,No
1955,43,Female,Married,Research & Development,Research Scientist,3,Medical,Travel_Rarely,11,1,3362,18,No,12,5,3,1,3,0,3,0,4,3,2,3,3,Yes
1956,35,Male,Married,Human Resources,Human Resources,4,Technical Degree,Travel_Rarely,12,5,13361,20,No,17,13,1,1,2,2,4,3,4,3,4,3,3,No
1957,53,Female,Divorced,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Rarely,14,1,4939,13,No,6,6,1,1,0,2,4,1,4,2,3,3,3,No
1958,39,Female,Married,Research & Development,Research Director,1,Medical,Travel_Frequently,2,1,4305,11,No,15,9,1,9,3,5,1,0,1,4,3,2,3,No
1959,33,Male,Single,Research & Development,Research Director,2,Technical Degree,Travel_Rarely,1,3,7230,11,No,5,5,5,0,0,4,2,0,3,3,2,3,3,No
1960,28,Male,Married,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,21,3,7942,12,Yes,6,0,0,0,0,6,6,1,2,4,4,3,3,Yes
1961,44,Male,Married,Research & Development,Research Director,1,Medical,Travel_Rarely,3,1,3252,15,No,7,2,1,0,2,1,5,0,3,2,3,3,3,No
1962,44,Female,Single,Research & Development,Laboratory Technician,2,Technical Degree,Travel_Rarely,1,4,11977,14,No,4,1,0,1,1,0,2,0,2,2,3,3,3,No
1963,46,Male,Single,Research & Development,Research Scientist,3,Other,Travel_Rarely,9,1,4300,16,No,4,2,0,0,0,4,4,1,4,3,3,3,3,No
1964,31,Female,Single,Research & Development,Manufacturing Director,1,Human Resources,Travel_Frequently,5,4,10668,20,No,13,9,5,3,2,3,5,2,2,1,2,2,3,No
1965,40,Male,Single,Research & Development,Laboratory Technician,3,Other,Travel_Frequently,1,1,5674,19,No,15,12,1,1,1,1,3,0,2,4,2,4,3,No
1966,42,Male,Divorced,Sales,Sales Representative,3,Medical,Travel_Rarely,4,1,4549,11,Yes,1,1,1,1,0,4,6,1,4,1,2,3,3,Yes
1967,53,Female,Divorced,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,2,5,11174,15,No,5,2,1,0,2,3,4,0,2,1,3,4,3,No
1968,28,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,21,1,5612,16,No,8,3,0,3,3,0,4,1,1,2,3,3,3,No
1969,36,Female,Single,Research & Development,Research Scientist,2,Technical Degree,Travel_Rarely,11,5,11249,12,No,9,4,0,2,4,3,3,1,4,4,4,3,3,No
1970,60,Male,Married,Research & Development,Research Scientist,3,Life Sciences,Travel_Frequently,3,2,6609,11,Yes,2,1,0,0,0,4,5,2,3,4,4,3,3,Yes
1971,42,Male,Married,Sales,Sales Executive,3,Other,Travel_Rarely,8,1,4729,19,Yes,19,12,6,4,6,4,2,0,4,3,4,3,3,Yes
1972,44,Male,Divorced,Sales,Manager,3,Medical,Travel_Rarely,10,1,3644,18,No,5,0,0,0,0,2,2,0,1,4,3,1,3,No
1973,37,Male,Single,Research & Development,Manufacturing Director,4,Marketing,Travel_Rarely,5,1,2949,11,No,6,3,3,0,3,3,4,0,1,4,2,3,3,Yes
1974,42,Female,Single,Sales,Sales Representative,3,Marketing,Travel_Rarely,3,2,5896,14,No,10,3,1,0,0,4,5,2,2,4,3,3,3,No
1975,24,Female,Married,Research & Development,Research Scientist,2,Human Resources,Travel_Rarely,5,3,9916,14,No,7,2,1,2,2,0,3,0,4,3,3,2,3,No
1976,58,Male,Single,Sales,Sales Executive,2,Human Resources,Travel_Rarely,10,4,11617,15,No,6,0,0,0,0,2,2,0,1,4,4,2,3,No
1977,32,Female,Married,Research & Development,Research Scientist,3,Medical,Non-Travel,18,3,8116,16,No,3,0,0,0,0,1,2,0,4,1,3,2,3,No
1978,39,Male,Divorced,Research & Development,Research Director,4,Human Resources,Travel_Rarely,2,3,7652,16,No,3,0,0,0,0,4,3,0,4,2,1,3,3,Yes
1979,18,Male,Single,Research & Development,Research Director,1,Other,Travel_Rarely,29,2,8788,16,Yes,9,7,1,7,6,2,2,1,3,4,2,4,3,Yes
1980,40,Male,Married,Research & Development,Manufacturing Director,1,Human Resources,Travel_Rarely,17,1,6063,16,No,11,7,1,3,2,1,2,0,2,3,3,2,3,No
1981,30,Female,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Frequently,2,2,6496,20,No,9,6,2,0,6,4,1,0,4,3,3,3,3,No
1982,31,Female,Married,Sales,Sales Representative,2,Human Resources,Travel_Frequently,7,2,7930,23,Yes,19,18,1,3,1,2,2,1,3,4,3,3,3,Yes
1983,44,Male,Married,Research & Development,Research Scientist,5,Life Sciences,Travel_Rarely,1,2,5787,15,Yes,7,4,4,1,1,2,3,1,4,2,2,2,3,Yes
1984,41,Male,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,22,2,4674,11,No,2,0,0,0,0,1,2,2,3,2,3,2,3,Yes
1985,31,Male,Married,Research & Development,Research Scientist,1,Technical Degree,Non-Travel,22,1,4040,13,Yes,6,5,3,3,1,1,2,1,4,4,2,4,3,Yes
1986,21,Female,Married,Research & Development,Research Scientist,1,Life Sciences,Travel_Rarely,1,2,5904,18,No,2,1,1,1,0,6,4,1,1,3,3,3,3,No
1987,44,Male,Married,Sales,Sales Executive,1,Life Sciences,Travel_Rarely,5,1,2731,19,No,2,2,2,0,0,2,2,1,4,4,2,3,3,No
1988,44,Male,Married,Sales,Sales Executive,2,Technical Degree,Travel_Frequently,3,1,3054,16,No,3,2,2,0,0,3,3,0,4,2,3,2,3,Yes
1989,41,Female,Married,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Rarely,2,4,7357,13,No,3,1,1,0,1,3,0,0,4,4,4,4,3,Yes
1990,34,Female,Married,Sales,Sales Representative,2,Other,Travel_Rarely,1,5,10821,25,No,12,9,2,2,1,0,4,1,4,2,3,3,3,No
1991,53,Female,Married,Research & Development,Manufacturing Director,4,Human Resources,Travel_Rarely,7,1,2204,11,Yes,7,0,0,0,0,4,2,1,4,3,3,2,3,Yes
1992,39,Male,Single,Research & Development,Research Scientist,2,Medical,Travel_Rarely,1,2,4990,11,No,16,9,9,4,0,4,1,2,4,4,3,3,3,No
1993,42,Female,Married,Sales,Sales Representative,3,Marketing,Travel_Rarely,3,1,4161,15,No,0,0,0,0,0,1,2,0,3,4,3,2,3,Yes
1994,30,Female,Single,Research & Development,Research Director,2,Other,Travel_Rarely,13,2,5189,11,Yes,10,4,4,2,1,0,1,0,2,4,2,3,3,No
1995,18,Female,Married,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,1,2,7245,13,No,7,7,1,1,7,1,5,1,3,3,2,3,3,No
1996,33,Male,Married,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,13,2,6812,11,No,6,6,1,4,2,4,3,0,4,4,1,1,3,No
1997,45,Female,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,3,5,9886,21,No,5,4,4,0,4,1,4,0,4,1,3,3,3,No
1998,60,Female,Divorced,Research & Development,Research Scientist,4,Technical Degree,Travel_Frequently,1,4,8947,12,Yes,3,1,1,1,1,5,4,1,2,4,3,2,4,No
1999,40,Female,Married,Research & Development,Research Scientist,2,Human Resources,Travel_Rarely,29,2,5693,11,Yes,7,3,1,2,0,4,4,0,2,3,2,3,3,No
2000,29,Female,Married,Research & Development,Manufacturing Director,4,Medical,Travel_Rarely,1,1,3791,21,Yes,7,7,1,0,0,1,4,1,4,4,3,3,3,No
2001,27,Male,Single,Research & Development,Research Director,3,Life Sciences,Travel_Rarely,4,2,3782,17,No,4,2,0,2,2,4,2,0,2,4,3,3,3,No
2002,18,Male,Divorced,Sales,Sales Representative,1,Life Sciences,Travel_Rarely,19,4,7754,16,No,12,10,0,6,3,6,4,0,2,1,3,3,4,No
2003,33,Male,Divorced,Research & Development,Research Scientist,2,Medical,Travel_Rarely,1,1,5245,11,No,9,2,2,2,0,3,4,0,3,3,2,4,3,No
2004,42,Male,Single,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,6,3,6477,11,No,0,0,0,0,0,1,0,1,4,2,3,3,4,No
2005,38,Female,Single,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,13,4,9094,13,Yes,5,0,0,0,0,1,2,0,3,2,3,2,3,No
2006,45,Male,Single,Research & Development,Research Director,4,Other,Non-Travel,1,1,4540,16,Yes,3,1,0,1,0,3,2,0,2,3,3,3,3,No
2007,28,Male,Married,Human Resources,HR Manager,3,Medical,Travel_Frequently,4,3,8633,23,No,2,1,1,1,0,1,0,2,3,3,4,3,3,Yes
2008,29,Female,Married,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,6,2,4916,24,No,5,1,1,1,1,3,3,1,1,2,3,3,3,No
2009,43,Female,Single,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Frequently,2,3,4784,16,Yes,0,0,0,0,0,5,2,2,3,2,4,3,3,Yes
2010,19,Male,Single,Sales,Manager,2,Other,Travel_Rarely,2,1,5160,18,No,11,6,0,1,0,2,3,1,3,1,3,2,4,No
2011,32,Female,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,14,2,4603,11,No,13,6,6,3,0,1,2,1,2,4,3,2,3,Yes
2012,23,Male,Married,Research & Development,Research Director,1,Medical,Travel_Rarely,12,4,9470,19,Yes,10,5,1,1,0,1,4,0,2,1,4,2,3,No
2013,40,Female,Single,Research & Development,Manufacturing Director,4,Human Resources,Travel_Rarely,3,1,3521,11,No,17,10,0,2,1,2,2,0,3,2,4,4,3,No
2014,35,Female,Single,Research & Development,Research Scientist,3,Other,Travel_Rarely,1,2,5025,15,Yes,7,2,1,1,2,1,0,0,2,3,3,3,3,Yes
2015,23,Male,Single,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,19,3,8570,18,No,2,0,0,0,0,2,4,2,4,4,3,2,3,No
2016,24,Male,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,7,1,1940,13,No,6,1,1,0,0,2,4,0,1,3,3,2,3,No
2017,35,Female,Married,Research & Development,Research Scientist,2,Life Sciences,Travel_Frequently,8,1,1178,17,No,8,1,1,1,1,6,2,0,4,4,3,1,3,No
2018,18,Male,Married,Sales,Sales Representative,2,Other,Travel_Frequently,3,5,12393,13,No,7,6,1,0,5,3,4,1,4,2,3,1,3,No
2019,30,Female,Married,Research & Development,Research Director,4,Marketing,Travel_Rarely,3,1,3928,19,No,1,0,0,0,0,4,5,1,1,3,2,2,3,No
2020,45,Female,Single,Research & Development,Laboratory Technician,1,Life Sciences,Travel_Frequently,11,5,11302,16,No,9,3,3,1,1,1,2,1,2,4,2,3,3,No
2021,46,Male,Single,Sales,Manager,3,Human Resources,Travel_Rarely,16,3,6811,11,No,9,2,0,0,1,1,0,2,1,4,1,3,3,No
2022,42,Female,Married,Research & Development,Research Director,1,Life Sciences,Travel_Rarely,4,2,4487,18,No,8,1,0,1,1,2,2,1,3,2,2,3,3,No
2023,40,Female,Married,Research & Development,Research Director,3,Other,Travel_Rarely,2,2,6313,14,Yes,9,3,3,3,3,1,2,1,4,2,3,2,3,No
2024,21,Male,Married,Research & Development,Research Scientist,3,Marketing,Travel_Rarely,1,3,7512,17,No,3,0,0,0,0,3,3,3,3,2,4,3,3,No
2025,31,Female,Married,Research & Development,Manufacturing Director,4,Human Resources,Travel_Rarely,2,4,11299,21,No,8,3,1,1,1,0,2,0,4,3,4,3,3,No
2026,37,Male,Single,Sales,Sales Executive,3,Human Resources,Travel_Frequently,2,1,6313,11,Yes,17,15,6,0,0,5,5,3,4,3,3,4,3,No
2027,28,Female,Married,Research & Development,Research Scientist,4,Medical,Travel_Frequently,3,2,5813,14,No,26,23,1,2,1,4,4,1,3,3,2,2,3,No
2028,51,Male,Married,Research & Development,Laboratory Technician,2,Human Resources,Non-Travel,16,2,7562,13,Yes,11,4,4,2,0,2,3,0,4,4,3,3,3,No
2029,50,Female,Single,Research & Development,Manufacturing Director,5,Human Resources,Travel_Rarely,12,1,3468,16,No,7,4,0,4,4,2,4,1,1,4,3,3,3,Yes
2030,31,Male,Single,Research & Development,Research Scientist,3,Medical,Non-Travel,3,2,5355,12,No,2,2,2,2,1,5,3,1,3,3,2,3,4,No
2031,35,Female,Divorced,Research & Development,Laboratory Technician,5,Medical,Travel_Rarely,7,3,8125,16,Yes,15,11,1,0,6,1,3,1,4,3,4,3,3,No
2032,27,Female,Single,Research & Development,Research Director,3,Technical Degree,Travel_Rarely,3,2,6808,11,No,8,5,3,0,1,0,2,0,4,1,2,4,4,No
2033,49,Female,Married,Research & Development,Research Director,2,Human Resources,Travel_Rarely,2,4,11008,20,No,18,14,1,1,1,3,3,1,4,3,2,3,3,No
2034,37,Female,Married,Research & Development,Laboratory Technician,1,Medical,Travel_Rarely,14,4,10459,11,No,0,0,0,0,0,2,4,0,4,4,4,2,3,No
2035,33,Male,Married,Sales,Sales Executive,2,Technical Degree,Travel_Frequently,1,1,4274,11,Yes,15,8,1,0,1,2,5,0,1,2,3,2,3,No
2036,29,Female,Married,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,18,1,3063,11,No,8,2,2,0,2,3,1,0,1,2,2,1,3,No
2037,44,Male,Married,Sales,Sales Representative,4,Technical Degree,Travel_Rarely,2,3,8744,13,No,2,2,1,2,0,4,2,1,1,4,4,3,4,No
2038,30,Male,Married,Sales,Sales Representative,3,Other,Travel_Frequently,8,2,4335,23,No,5,1,1,0,0,2,2,0,4,4,4,3,3,No
2039,40,Male,Single,Research & Development,Research Scientist,3,Medical,Non-Travel,24,2,5798,14,No,12,5,0,2,5,0,2,0,1,4,3,2,3,No
2040,32,Male,Single,Research & Development,Laboratory Technician,4,Marketing,Travel_Rarely,9,2,8262,15,No,16,12,0,1,7,3,4,1,3,2,3,2,4,No
2041,25,Male,Married,Research & Development,Manufacturing Director,4,Marketing,Travel_Rarely,1,2,6671,19,No,4,4,0,0,2,3,4,1,3,4,3,2,3,No
2042,19,Male,Married,Sales,Manager,3,Life Sciences,Non-Travel,18,2,6350,16,Yes,12,6,1,2,0,2,3,0,1,3,3,3,3,No
2043,29,Female,Married,Sales,Sales Representative,2,Medical,Travel_Rarely,8,1,4344,20,No,11,7,2,0,0,1,5,0,3,3,4,3,3,No
2044,44,Female,Married,Sales,Manager,3,Marketing,Travel_Rarely,1,2,5487,11,No,8,7,7,0,3,4,1,1,4,4,3,3,3,No
2045,26,Female,Single,Research & Development,Manufacturing Director,3,Human Resources,Travel_Rarely,5,2,6162,13,Yes,6,3,3,0,3,1,2,0,1,2,3,1,3,Yes
2046,33,Female,Married,Research & Development,Research Director,3,Technical Degree,Travel_Frequently,8,1,4892,16,No,19,15,8,0,1,4,2,1,4,4,3,3,4,No
2047,33,Female,Married,Research & Development,Laboratory Technician,3,Other,Travel_Frequently,2,1,4975,11,No,16,15,0,1,0,2,2,1,4,4,4,3,3,No
2048,36,Female,Married,Sales,Manager,3,Life Sciences,Travel_Rarely,11,2,6237,18,No,4,3,3,3,0,3,2,1,3,4,4,3,4,No
2049,34,Female,Married,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,13,2,4342,16,No,3,2,2,0,0,2,4,1,1,3,3,3,3,Yes
2050,52,Male,Divorced,Research & Development,Research Director,5,Life Sciences,Travel_Rarely,29,2,5285,14,No,14,9,0,1,0,2,2,1,3,4,3,3,3,No
2051,28,Female,Single,Sales,Manager,1,Marketing,Travel_Rarely,7,1,3006,18,Yes,6,3,1,3,3,3,3,2,3,2,3,3,3,Yes
2052,32,Male,Married,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,1,1,4780,11,No,3,2,2,2,2,5,2,0,1,3,1,3,3,No
2053,53,Female,Married,Sales,Sales Executive,1,Life Sciences,Travel_Rarely,9,1,2957,17,Yes,7,4,1,4,1,2,3,0,4,2,3,3,3,Yes
2054,27,Male,Single,Research & Development,Laboratory Technician,1,Life Sciences,Travel_Rarely,6,3,8856,16,No,16,11,2,0,6,1,4,0,4,3,3,3,3,No
2055,45,Female,Married,Research & Development,Laboratory Technician,3,Other,Travel_Frequently,14,2,7581,19,No,5,4,3,3,0,0,1,1,4,3,1,3,3,No
2056,23,Male,Married,Research & Development,Research Director,4,Human Resources,Travel_Frequently,10,3,7612,15,No,7,1,0,1,1,5,6,1,3,2,3,3,4,No
2057,30,Female,Divorced,Research & Development,Research Director,4,Marketing,Non-Travel,2,5,10985,17,No,2,2,1,2,2,1,3,1,4,3,4,3,3,No
2058,45,Female,Married,Research & Development,Research Scientist,5,Other,Travel_Rarely,5,2,6682,14,No,10,5,4,3,4,3,6,1,1,3,3,3,3,No
2059,45,Female,Divorced,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Rarely,1,2,4087,19,No,5,3,1,3,3,0,2,1,3,3,2,2,4,No
2060,31,Female,Single,Research & Development,Research Scientist,3,Medical,Travel_Rarely,6,3,8051,18,No,19,12,3,2,4,3,2,1,2,2,4,2,4,Yes
2061,24,Female,Married,Research & Development,Manufacturing Director,1,Technical Degree,Travel_Frequently,7,1,4113,20,No,14,7,3,4,0,6,3,1,3,4,2,2,3,No
2062,30,Female,Divorced,Human Resources,HR Manager,4,Marketing,Travel_Rarely,2,1,5526,14,No,8,3,3,0,2,2,3,0,3,4,3,3,3,No
2063,37,Male,Married,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,16,1,2699,13,Yes,9,6,3,4,0,3,2,0,2,4,3,3,3,Yes
2064,36,Female,Married,Sales,Sales Representative,2,Medical,Travel_Rarely,1,1,5417,15,Yes,6,1,1,1,1,2,3,0,3,1,3,1,4,No
2065,36,Male,Married,Research & Development,Laboratory Technician,5,Medical,Travel_Rarely,8,2,6756,19,No,8,6,1,1,5,4,0,1,4,4,4,2,3,No
2066,38,Female,Single,Research & Development,Research Director,2,Medical,Non-Travel,3,1,7529,18,No,10,7,2,5,0,4,2,2,1,2,3,2,3,No
2067,23,Female,Married,Sales,Sales Executive,1,Life Sciences,Travel_Frequently,1,1,3955,21,No,0,0,0,0,0,2,5,0,3,3,2,1,3,No
2068,25,Female,Married,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,26,4,8933,12,No,8,8,1,1,0,2,6,2,1,1,3,2,3,No
2069,36,Male,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,3,3,8136,16,No,2,0,0,0,0,2,4,1,4,4,2,2,4,No
2070,30,Female,Divorced,Research & Development,Laboratory Technician,3,Other,Non-Travel,2,4,10459,12,No,2,0,0,0,0,3,1,0,2,3,3,2,3,Yes
2071,22,Female,Married,Research & Development,Research Director,3,Medical,Travel_Rarely,6,2,5703,11,No,6,1,0,0,1,2,4,0,1,4,4,1,3,Yes
2072,39,Male,Divorced,Research & Development,Manufacturing Director,1,Technical Degree,Travel_Frequently,6,1,5406,11,No,15,10,2,1,0,0,3,0,1,4,3,3,3,No
2073,40,Female,Divorced,Sales,Sales Representative,3,Medical,Travel_Rarely,1,3,6475,14,Yes,5,2,1,2,0,3,3,3,2,2,2,3,3,Yes
2074,48,Female,Single,Research & Development,Manufacturing Director,2,Other,Travel_Frequently,8,1,2742,16,No,12,7,4,0,1,5,5,0,2,4,3,3,3,No
2075,33,Female,Married,Sales,Sales Representative,5,Other,Travel_Frequently,1,1,3329,11,No,3,0,0,0,0,7,5,1,4,4,2,2,3,Yes
2076,21,Female,Divorced,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,3,1,5422,11,Yes,6,3,1,3,3,3,3,2,3,2,4,1,3,Yes
2077,29,Female,Married,Research & Development,Research Director,3,Medical,Travel_Rarely,12,1,4621,11,No,5,5,0,5,0,1,2,1,4,2,2,3,3,No
2078,37,Male,Married,Research & Development,Research Director,2,Marketing,Travel_Rarely,11,2,3631,20,No,3,1,1,0,1,4,6,1,1,3,3,2,3,No
